TYPE,MODEL,FUEL,YEAR,DRIVEKM,PRICE
1,88,2,2015,63209,720
1,52,2,2010,46866,290
1,47,2,2019,5539,1230
1,52,2,2016,29941,770
1,52,2,2015,51495,690
1,47,2,2012,106785,620
1,52,2,2017,28000,990
1,52,2,2018,26000,950
1,47,2,2011,110000,585
1,52,2,2016,37385,789
1,88,2,2015,25870,639
1,88,2,2012,72953,420
1,52,2,2017,12540,880
1,52,2,2017,16794,870
1,52,2,2015,75801,590
1,52,2,2010,105946,290
1,52,2,2012,44934,430
1,52,2,2017,26151,690
1,52,2,2014,46479,530
1,88,2,2015,63562,660
1,88,2,2017,21000,850
1,47,2,2015,29655,730
1,52,2,2010,91094,249
1,52,2,2012,86618,470
1,88,2,2013,78748,450
1,47,2,2016,28472,930
1,52,2,2017,51432,900
1,88,2,2015,63209,720
1,52,2,2010,46866,290
1,47,2,2019,5539,1230
1,52,2,2016,29941,770
1,52,2,2015,51495,690
1,47,2,2012,106785,620
1,52,2,2017,28000,990
1,52,2,2018,26000,950
1,47,2,2011,110000,585
1,52,2,2016,37385,789
1,88,2,2015,25870,639
1,88,2,2012,72953,420
1,52,2,2017,12540,880
1,52,2,2017,16794,870
1,52,2,2015,75801,590
1,52,2,2010,105946,290
1,52,2,2012,44934,430
1,81,2,2008,43994,180
1,52,2,2019,8000,930
1,88,2,2017,30125,830
1,52,2,2019,7000,980
1,88,2,2014,85376,380
1,47,2,2016,105000,820
1,52,2,2017,19208,970
1,47,2,2018,36580,1260
1,88,2,2012,69215,370
1,88,2,2018,22045,899
1,47,2,2016,90000,649
1,47,2,2012,160856,470
1,88,3,2012,156656,231
1,52,2,2017,38662,730
1,52,2,2009,91119,250
1,52,2,2012,61800,299
1,52,2,2016,10103,790
1,47,2,2014,58011,830
1,88,2,2015,18740,750
1,52,2,2011,100814,280
1,52,2,2017,46654,890
1,88,2,2013,46586,480
1,52,2,2013,35741,550
1,52,2,2009,94000,270
1,47,2,2020,2425,1350
1,88,3,2013,123778,450
1,88,3,2014,68415,600
1,88,2,2011,103555,370
1,88,2,2017,89000,490
1,88,2,2017,55079,780
1,52,2,2017,101254,599
1,52,2,2015,26234,758
1,52,2,2009,12835,420
1,88,2,2018,13030,880
1,47,2,2017,28973,970
1,88,2,2018,4239,1020
1,47,2,2013,104360,870
1,52,2,2010,91214,270
1,47,2,2017,58782,680
1,47,2,2019,5539,1230
1,88,2,2019,29193,930
1,88,2,2011,135264,230
1,52,2,2014,20384,490
1,88,2,2016,95251,690
1,52,2,2014,73615,590
1,88,2,2011,147349,330
1,88,2,2020,3278,1299
1,47,2,2018,10672,1150
1,81,2,2009,79491,350
1,52,2,2006,136728,190
1,52,2,2012,116800,470
1,52,2,2013,55974,570
1,47,2,2011,22270,760
1,47,2,2014,55009,960
1,47,2,2016,49014,1070
1,52,4,2011,141632,300
1,81,2,2003,47928,99
1,52,2,2013,130180,479
1,52,2,2010,87000,170
1,52,2,2017,12202,800
1,88,2,2015,106078,599
1,47,2,2014,74779,370
1,52,2,2011,50900,420
1,88,2,2014,46617,520
1,52,2,2015,38390,669
1,52,2,2016,24280,449
1,88,2,2016,42884,770
1,88,2,2016,75056,470
1,52,2,2015,69584,429
1,88,2,2014,88902,399
1,52,2,2010,124385,280
1,47,2,2018,8521,1359
1,52,2,2012,91331,430
1,88,2,2018,4239,1020
1,47,2,2013,104360,870
1,52,2,2010,91214,270
1,47,2,2017,58782,680
1,47,2,2019,5539,1230
1,88,2,2019,29193,930
1,88,2,2011,135264,230
1,52,2,2014,20384,490
1,88,2,2016,95251,690
1,52,2,2014,73615,590
1,88,2,2011,147349,330
1,88,2,2020,3278,1299
1,47,2,2018,10672,1150
1,81,2,2009,79491,350
1,52,2,2006,136728,190
1,52,2,2012,116800,470
1,52,2,2013,55974,570
1,47,2,2011,22270,760
1,47,2,2014,55009,960
1,47,2,2016,49014,1070
1,52,4,2011,141632,300
1,81,2,2003,47928,99
1,52,2,2013,130180,479
1,52,2,2010,87000,170
1,52,2,2017,12202,800
1,88,2,2015,106078,599
1,47,2,2014,74779,370
1,52,2,2011,50900,420
1,88,2,2014,46617,520
1,52,2,2015,38390,669
1,52,2,2016,24280,449
1,88,2,2016,42884,770
1,88,2,2016,75056,470
1,52,2,2015,69584,429
1,88,2,2014,88902,399
1,52,2,2010,124385,280
1,47,2,2018,8521,1359
1,52,2,2012,91331,430
1,47,2,2014,59600,910
1,88,3,2012,139433,320
1,81,2,2010,82566,280
1,52,2,2017,19208,970
1,52,4,2015,66025,599
1,52,2,2013,48000,390
1,88,2,2012,172469,319
1,88,2,2017,49329,670
1,52,2,2014,60207,570
1,52,2,2015,87180,399
1,47,2,2015,69586,850
1,88,2,2016,34792,819
1,47,2,2018,36580,1260
1,52,2,2012,54961,590
1,88,2,2012,69215,370
1,47,2,2015,45107,720
1,88,2,2014,120000,399
1,88,2,2018,22045,899
1,52,2,2016,16559,745
1,88,2,2017,36036,760
1,52,3,2009,94445,399
1,52,2,2017,59887,850
1,88,2,2013,74250,450
1,81,2,2009,47585,330
1,52,2,2014,20384,490
1,88,2,2016,95251,690
1,88,2,2016,39660,640
1,47,2,2012,89330,780
1,52,2,2017,51558,890
1,47,2,2012,87594,710
1,52,2,2017,19161,840
1,52,2,2017,13926,868
1,52,2,2018,39513,670
1,88,2,2016,45000,579
1,52,2,2009,128320,280
1,52,2,2007,115559,140
1,88,2,2015,48423,680
1,88,2,2012,94152,360
1,52,2,2012,104514,390
1,52,2,2008,153447,199
1,52,2,2017,33076,870
1,88,2,2014,43994,390
1,52,2,2013,62690,390
1,88,2,2016,17583,830
1,52,2,2011,128882,390
1,52,2,2010,135469,230
1,52,2,2011,121057,380
1,52,2,2017,32194,599
1,52,2,2014,63379,570
1,47,2,2013,117489,549
1,47,2,2018,31385,1290
1,47,2,2017,172224,510
1,88,2,2012,63529,330
1,52,2,2017,45099,830
1,47,2,2013,120376,470
1,88,2,2014,29950,597
1,88,2,2016,75429,520
1,52,2,2016,64000,510
1,52,2,2017,12202,800
1,52,2,2011,92146,299
1,52,2,2016,76142,630
1,47,2,2012,155938,499
1,81,2,2009,47585,330
1,52,2,2014,20384,490
1,88,2,2016,95251,690
1,88,2,2016,39660,640
1,47,2,2012,89330,780
1,52,2,2017,51558,890
1,47,2,2012,87594,710
1,52,2,2017,19161,840
1,52,2,2017,13926,868
1,52,2,2018,39513,670
1,88,2,2016,45000,579
1,52,2,2009,128320,280
1,52,2,2007,115559,140
1,88,2,2015,48423,680
1,88,2,2012,94152,360
1,52,2,2012,104514,390
1,52,2,2008,153447,199
1,52,2,2017,33076,870
1,88,2,2014,43994,390
1,52,2,2013,62690,390
1,88,2,2016,17583,830
1,52,2,2011,128882,390
1,52,2,2010,135469,230
1,52,2,2011,121057,380
1,52,2,2017,32194,599
1,52,2,2014,63379,570
1,47,2,2013,117489,549
1,47,2,2018,31385,1290
1,47,2,2017,172224,510
1,88,2,2012,63529,330
1,52,2,2017,45099,830
1,47,2,2013,120376,470
1,88,2,2014,29950,597
1,88,2,2016,75429,520
1,52,2,2016,64000,510
1,52,2,2017,12202,800
1,52,2,2011,92146,299
1,52,2,2016,76142,630
1,47,2,2012,155938,499
1,52,2,2015,69273,499
1,88,2,2018,49566,619
1,88,2,2017,27500,720
1,88,2,2018,16500,930
1,88,2,2012,128000,360
1,88,2,2014,107341,379
1,88,3,2013,93365,370
1,88,3,2013,31527,470
1,88,2,2012,46473,470
1,88,2,2015,75386,549
1,81,2,2009,65084,379
1,47,2,2013,89755,780
1,47,2,2013,73306,880
1,47,2,2014,41837,1000
1,47,2,2015,72925,1000
1,88,2,2012,66715,449
1,47,2,2012,46404,820
1,88,3,2014,53661,450
1,47,2,2015,54059,1070
1,81,2,2011,78855,379
1,47,2,2012,160127,589
1,52,2,2008,76791,269
1,52,2,2012,95918,530
1,47,2,2013,121102,699
1,47,2,2013,124867,630
1,47,2,2012,123606,580
1,47,2,2014,63364,730
1,88,2,2013,45082,490
1,47,2,2013,63761,780
1,52,2,2009,130000,190
1,52,2,2013,77538,450
1,88,2,2018,40000,780
1,47,2,2018,19489,1099
1,52,2,2011,197091,320
1,47,2,2018,5483,980
1,47,2,2018,49637,1060
1,52,2,2017,28066,1010
1,52,2,2017,19161,840
1,52,2,2004,138625,180
1,52,2,2017,30808,950
1,52,2,2015,62027,750
1,88,2,2018,29970,650
1,52,2,2011,39541,399
1,47,2,2017,21655,1080
1,88,2,2017,81722,499
1,52,4,2015,90796,439
1,52,2,2017,19426,730
1,52,4,2015,61379,650
1,52,2,2009,132261,250
1,52,2,2016,48707,700
1,52,2,2013,60018,430
1,52,2,2010,56575,330
1,47,2,2016,48727,990
1,52,2,2014,24724,590
1,52,2,2018,13783,1030
1,88,2,2015,82814,630
1,52,2,2009,102170,270
1,47,2,2012,33176,650
1,52,2,2017,36075,860
1,88,2,2012,40992,499
1,52,2,2014,55780,630
1,47,2,2014,41837,1000
1,47,2,2015,72925,1000
1,88,2,2012,66715,449
1,47,2,2012,46404,820
1,88,3,2014,53661,450
1,47,2,2015,54059,1070
1,81,2,2011,78855,379
1,47,2,2012,160127,589
1,52,2,2008,76791,269
1,52,2,2012,95918,530
1,47,2,2013,121102,699
1,47,2,2013,124867,630
1,47,2,2012,123606,580
1,47,2,2014,63364,730
1,88,2,2013,45082,490
1,47,2,2013,63761,780
1,52,2,2009,130000,190
1,52,2,2013,77538,450
1,88,2,2018,40000,780
1,47,2,2018,19489,1099
1,52,2,2011,197091,320
1,47,2,2018,5483,980
1,47,2,2018,49637,1060
1,52,2,2017,28066,1010
1,52,2,2017,19161,840
1,52,2,2004,138625,180
1,52,2,2017,30808,950
1,52,2,2015,62027,750
1,88,2,2018,29970,650
1,52,2,2011,39541,399
1,47,2,2017,21655,1080
1,88,2,2017,81722,499
1,52,4,2015,90796,439
1,52,2,2017,19426,730
1,52,4,2015,61379,650
1,52,2,2009,132261,250
1,52,2,2016,48707,700
1,52,2,2013,60018,430
1,52,2,2010,56575,330
1,47,2,2016,48727,990
1,52,2,2014,24724,590
1,52,2,2018,13783,1030
1,88,2,2015,82814,630
1,52,2,2009,102170,270
1,47,2,2012,33176,650
1,52,2,2017,36075,860
1,88,2,2012,40992,499
1,52,2,2014,55780,630
1,52,2,2013,80174,570
1,52,2,2010,68672,320
1,52,2,2018,35800,860
1,88,2,2015,44000,630
1,88,2,2018,10071,989
1,88,2,2018,30861,750
1,52,2,2017,22500,940
1,52,2,2018,22351,1130
1,88,2,2012,47390,350
1,52,2,2014,72990,590
1,47,2,2017,60236,770
1,52,2,2015,51519,470
1,81,2,2010,47847,380
1,52,2,2016,81931,550
1,52,2,2013,60146,335
1,88,2,2019,9315,950
1,52,2,2010,93676,330
1,88,2,2014,20856,250
1,52,2,2018,21584,890
1,52,2,2019,11042,1150
1,81,2,2008,86727,169
1,52,2,2011,57584,250
1,52,4,2012,130397,380
1,47,2,2017,28070,850
1,88,2,2012,96292,200
1,81,2,2008,69969,100
1,88,2,2012,40671,300
1,81,2,2010,89991,220
1,88,2,2013,74676,440
1,88,2,2014,17528,430
1,52,2,2012,104856,430
1,52,2,2006,68353,200
1,52,2,2008,31652,280
1,88,3,2012,125366,300
1,88,2,2017,67767,590
1,81,2,2005,30000,200
1,88,2,2015,47239,630
1,52,2,2016,58707,690
1,52,4,2016,82361,450
1,88,2,2018,15418,970
1,88,2,2018,12630,880
1,52,2,2012,120000,250
1,52,2,2018,19067,990
1,47,2,2015,62916,970
1,88,2,2016,65827,760
1,88,2,2016,14190,790
1,52,2,2010,132089,220
1,52,2,2017,37028,849
1,47,5,2013,85948,750
1,88,2,2016,44264,810
1,52,2,2013,129475,390
1,81,2,2008,63512,160
1,52,2,2017,37028,849
1,47,5,2013,85948,750
1,88,2,2016,44264,810
1,52,2,2013,129475,390
1,81,2,2008,63512,160
1,52,2,2017,22500,940
1,88,2,2011,120947,330
1,52,2,2010,45257,328
1,88,2,2015,51691,330
1,88,2,2014,52010,530
1,52,2,2012,62201,550
1,52,2,2018,22351,1130
1,47,2,2014,59268,730
1,52,2,2020,161,1050
1,88,2,2011,136548,298
1,52,2,2011,147895,329
1,47,2,2017,65500,870
1,52,2,2011,103707,450
1,47,2,2018,32511,930
1,52,2,2016,53073,580
1,52,2,2012,53594,638
1,88,2,2016,42179,799
1,88,2,2016,48800,820
1,52,2,2016,46300,690
1,52,2,2014,20000,350
1,52,2,2017,26000,680
1,47,2,2013,20204,780
1,52,2,2013,140006,345
1,52,4,2011,78967,570
1,52,2,2010,115798,270
1,47,2,2016,92758,649
1,47,2,2013,142593,640
1,47,2,2012,88570,770
1,52,2,2014,122593,480
1,47,2,2017,144560,630
1,52,2,2015,9448,850
1,52,2,2012,104856,430
1,47,2,2017,18328,1050
1,52,2,2015,39004,540
1,52,2,2008,120767,250
1,88,2,2015,67476,560
1,52,2,2016,53077,720
1,52,2,2017,25177,899
1,52,2,2011,56199,499
1,81,2,2009,119148,260
1,47,2,2012,92389,580
1,52,2,2008,108318,230
1,47,2,2012,91771,650
1,52,2,2017,58158,960
1,52,2,2012,142985,299
1,47,2,2019,10368,1350
1,52,2,2017,41864,770
1,52,2,2014,113998,480
1,88,2,2018,18315,770
1,88,2,2012,51992,460
1,52,4,2016,43117,620
1,52,4,2016,56622,600
1,52,4,2016,52917,600
1,88,2,2012,27064,490
1,52,2,2015,49979,450
1,47,2,2012,97058,630
1,52,2,2018,9069,870
1,88,2,2015,53147,540
1,47,2,2014,14854,977
1,52,2,2008,63546,260
1,88,2,2015,83495,499
1,52,2,2011,128813,350
1,47,2,2018,4977,1349
1,88,2,2011,126300,180
1,52,2,2014,65000,300
1,47,2,2015,62916,970
1,88,2,2018,16445,699
1,52,2,2014,65023,650
1,52,2,2008,80248,199
1,52,2,2015,66169,790
1,52,2,2017,38925,950
1,88,3,2012,141825,280
1,52,2,2010,81469,280
1,52,2,2015,32159,758
1,47,2,2016,103056,680
1,52,2,2019,18631,1050
1,52,2,2013,58597,580
1,81,2,2006,153099,119
1,52,2,2011,55000,590
1,119,5,2018,366,390
1,119,5,2017,5069,290
1,52,2,2018,17675,810
1,88,2,2014,48690,470
1,52,2,2017,45682,760
1,47,2,2015,74732,820
1,52,2,2019,11493,1100
1,52,2,2013,125501,499
1,47,2,2019,5526,1250
1,88,2,2017,25074,790
1,47,2,2014,96000,560
1,88,2,2017,41599,830
1,88,2,2012,27064,490
1,52,2,2008,99917,255
1,88,2,2014,30000,499
1,88,2,2012,86622,380
1,52,2,2008,63546,260
1,88,2,2015,83495,499
1,52,2,2011,128813,350
1,47,2,2018,4977,1349
1,88,2,2011,126300,180
1,52,2,2014,65000,300
1,47,2,2015,62916,970
1,88,2,2018,16445,699
1,52,2,2014,65023,650
1,52,2,2008,80248,199
1,52,2,2015,66169,790
1,52,2,2017,38925,950
1,88,3,2012,141825,280
1,52,2,2010,81469,280
1,52,2,2015,32159,758
1,47,2,2016,103056,680
1,52,2,2019,18631,1050
1,52,2,2013,58597,580
1,81,2,2006,153099,119
1,52,2,2011,55000,590
1,119,5,2018,366,390
1,119,5,2017,5069,290
1,52,2,2018,17675,810
1,88,2,2014,48690,470
1,52,2,2017,45682,760
1,47,2,2015,74732,820
1,52,2,2019,11493,1100
1,52,2,2013,125501,499
1,47,2,2019,5526,1250
1,88,2,2017,25074,790
1,47,2,2014,96000,560
1,88,2,2017,41599,830
1,88,2,2012,27064,490
1,52,2,2008,99917,255
1,88,2,2014,30000,499
1,88,2,2012,86622,380
1,88,2,2013,93038,420
1,47,2,2014,169532,380
1,52,2,2017,10635,875
1,47,2,2015,45763,870
1,52,2,2013,141662,380
1,47,2,2018,15570,1339
1,52,2,2016,33440,630
1,52,2,2015,80303,590
1,52,2,2017,35431,790
1,52,2,2012,104342,520
1,52,2,2006,129392,195
1,47,2,2017,51970,750
1,52,2,2019,14466,1050
1,88,2,2014,78279,380
1,88,2,2016,29115,750
1,52,2,2014,25273,530
1,88,2,2012,26718,450
1,52,3,2017,37731,899
1,88,2,2011,84000,199
1,52,2,2011,80000,537
1,47,2,2018,14495,1230
1,47,2,2018,11486,1140
1,52,2,2008,159909,180
1,88,2,2011,116054,290
1,88,2,2012,66000,360
1,88,2,2018,26426,880
1,52,2,2017,38847,865
1,52,2,2014,32000,550
1,88,2,2018,19828,1030
1,52,2,2012,45754,490
1,88,2,2015,50000,520
1,81,2,2009,105000,270
1,88,2,2013,44000,470
1,52,2,2015,24438,750
1,52,2,2008,182154,240
1,52,2,2013,74000,599
1,88,2,2015,111947,411
1,47,2,2015,108647,599
1,52,2,2007,157873,199
1,81,2,2007,121343,159
1,88,2,2015,32010,899
1,88,2,2018,12661,969
1,88,2,2013,63241,380
1,81,2,2004,100023,129
1,52,3,2009,127044,260
1,81,2,2010,179832,230
1,52,2,2009,49885,240
1,88,2,2012,65156,450
1,88,2,2012,41357,470
1,52,2,2015,78562,670
1,52,2,2018,31065,690
1,52,3,2010,137008,290
1,88,2,2017,83000,600
1,88,2,2013,65200,470
1,52,2,2017,40404,880
1,88,2,2019,13189,869
1,52,2,2016,50000,400
1,47,2,2015,62716,1030
1,88,2,2019,16697,1080
1,47,2,2019,6920,1390
1,47,2,2018,58059,850
1,47,2,2015,70000,690
1,88,2,2017,51293,800
1,52,2,2009,75424,299
1,88,2,2019,13189,869
1,52,2,2016,50000,400
1,47,2,2015,62716,1030
1,88,2,2019,16697,1080
1,47,2,2019,6920,1390
1,47,2,2018,58059,850
1,47,2,2015,70000,690
1,88,2,2017,51293,800
1,52,2,2009,75424,299
1,52,3,2017,114819,890
1,88,2,2017,41599,830
1,88,2,2015,54451,630
1,81,2,2010,61824,310
1,88,2,2011,79021,320
1,88,2,2017,12000,490
1,88,2,2011,51878,400
1,88,2,2013,43385,430
1,88,2,2016,45105,580
1,52,2,2017,38387,960
1,88,2,2018,13423,999
1,52,2,2014,81253,550
1,47,2,2013,42149,779
1,52,2,2008,42855,290
1,52,2,2012,78596,450
1,88,2,2018,21000,990
1,52,2,2016,63449,640
1,88,2,2014,42125,599
1,52,2,2016,35629,479
1,81,2,2005,148551,160
1,52,2,2011,158600,450
1,52,2,2015,5011,850
1,52,2,2008,126725,280
1,88,2,2018,26426,880
1,52,2,2009,128000,280
1,88,2,2012,28693,460
1,47,2,2015,36382,760
1,88,2,2011,162682,340
1,88,2,2012,65156,450
1,47,4,2014,57275,929
1,52,2,2016,41841,730
1,52,2,2015,72134,499
1,52,4,2016,78625,580
1,52,2,2018,31065,690
1,52,2,2012,101250,580
1,52,2,2018,6879,1138
1,52,4,2016,35000,350
1,52,2,2013,105704,440
1,52,4,2016,49340,630
1,88,2,2016,33934,720
1,52,2,2013,133605,330
1,52,2,2015,41283,650
1,52,2,2011,41864,450
1,88,2,2016,95297,600
1,47,2,2014,60942,750
1,52,2,2016,31834,430
1,47,2,2018,24669,1090
1,88,2,2015,36831,650
1,88,2,2015,14355,399
1,88,2,2016,66244,730
1,47,2,2018,40173,1200
1,52,2,2014,24574,460
1,88,2,2012,98828,350
1,52,2,2012,112936,430
1,52,2,2012,87519,550
1,81,2,2010,59000,299
1,81,2,2007,49000,190
1,52,2,2016,40000,720
1,88,2,2016,67000,570
1,52,2,2011,64000,390
1,52,2,2010,42000,290
1,81,2,2007,74678,149
1,81,2,2006,107891,129
1,52,2,2007,222172,149
1,52,2,2009,201187,99
1,52,2,2011,10984,669
1,81,2,2009,125315,220
1,52,2,2006,74893,180
1,88,2,2013,119703,220
1,88,2,2012,103365,330
1,88,2,2013,105520,380
1,47,2,2016,100575,580
1,47,2,2011,110400,660
1,47,2,2015,36382,760
1,88,2,2012,28693,460
1,52,3,2017,111809,400
1,52,2,2008,93611,250
1,88,2,2013,55000,530
1,52,2,2011,60318,560
1,52,2,2014,77896,590
1,88,2,2015,62022,760
1,52,2,2018,7527,1180
1,88,2,2011,123091,338
1,88,2,2016,77061,590
1,52,2,2010,89180,299
1,52,2,2013,74921,370
1,52,2,2015,34743,680
1,47,2,2017,37000,550
1,52,4,2016,34653,799
1,88,2,2017,66841,570
1,81,2,2008,109992,199
1,52,2,2011,64000,390
1,52,2,2010,42000,290
1,81,2,2007,74678,149
1,81,2,2006,107891,129
1,52,2,2007,222172,149
1,52,2,2009,201187,99
1,52,2,2011,10984,669
1,81,2,2009,125315,220
1,52,2,2006,74893,180
1,88,2,2013,119703,220
1,88,2,2012,103365,330
1,88,2,2013,105520,380
1,47,2,2016,100575,580
1,47,2,2011,110400,660
1,47,2,2015,36382,760
1,88,2,2012,28693,460
1,52,3,2017,111809,400
1,52,2,2008,93611,250
1,88,2,2013,55000,530
1,52,2,2011,60318,560
1,52,2,2014,77896,590
1,88,2,2015,62022,760
1,52,2,2018,7527,1180
1,88,2,2011,123091,338
1,88,2,2016,77061,590
1,52,2,2010,89180,299
1,52,2,2013,74921,370
1,52,2,2015,34743,680
1,47,2,2017,37000,550
1,52,4,2016,34653,799
1,88,2,2017,66841,570
1,81,2,2008,109992,199
1,81,2,2010,31219,330
1,47,2,2019,7432,1050
1,52,2,2017,80927,499
1,52,2,2017,19293,820
1,88,2,2012,141217,270
1,88,3,2012,100133,330
1,52,2,2012,66413,470
1,47,2,2016,30155,940
1,52,2,2017,80450,590
1,52,2,2013,124693,399
1,47,2,2014,77883,800
1,52,2,2016,34362,775
1,52,2,2013,49227,617
1,52,2,2015,37800,650
1,88,2,2012,84077,399
1,52,2,2016,84022,530
1,52,2,2016,78885,720
1,52,2,2012,69463,610
1,52,2,2012,31177,530
1,47,2,2012,113501,720
1,52,2,2017,44537,700
1,52,2,2015,44083,720
1,52,2,2016,13756,810
1,88,2,2015,80003,470
1,88,2,2013,66065,450
1,52,2,2008,71473,250
1,47,2,2012,83440,740
1,52,2,2012,51988,590
1,47,2,2018,8030,1170
1,47,2,2018,21862,1170
1,88,2,2012,116261,290
1,47,2,2015,17248,860
1,52,2,2005,135642,99
1,52,2,2017,66560,520
1,52,2,2016,26257,460
1,52,2,2016,66396,420
1,52,2,2017,23983,790
1,47,2,2015,63590,990
1,81,2,2009,147140,280
1,52,2,2015,26940,440
1,47,2,2016,22136,720
1,88,2,2015,64000,770
1,88,2,2017,29696,830
1,52,2,2010,67105,270
1,81,2,2008,88903,150
1,81,2,2008,60254,130
1,52,2,2008,61499,290
1,52,2,2011,98971,390
1,88,2,2015,43751,540
1,88,2,2014,30598,490
1,52,2,2017,16862,957
1,52,2,2016,28484,740
1,81,2,2008,153000,80
1,52,2,2005,76143,150
1,88,2,2013,137392,360
1,88,2,2014,58577,450
1,47,2,2016,93448,600
1,47,2,2013,60700,769
1,52,2,2018,7527,1180
1,88,2,2014,47922,459
1,88,2,2015,62022,760
1,52,2,2013,41723,550
1,52,4,2014,44609,628
1,52,2,2017,32371,840
1,52,2,2011,77702,390
1,52,2,2013,61331,529
1,88,2,2016,33458,689
1,88,2,2015,51909,590
1,88,2,2014,58577,450
1,47,2,2016,93448,600
1,47,2,2013,60700,769
1,52,2,2018,7527,1180
1,88,2,2014,47922,459
1,88,2,2015,62022,760
1,52,2,2013,41723,550
1,52,4,2014,44609,628
1,52,2,2017,32371,840
1,52,2,2011,77702,390
1,52,2,2013,61331,529
1,88,2,2016,33458,689
1,88,2,2015,51909,590
1,88,2,2016,24036,730
1,47,2,2018,12895,1190
1,88,2,2012,90457,380
1,88,2,2019,6723,1100
1,88,2,2015,32137,580
1,47,2,2015,41369,880
1,88,2,2014,32225,430
1,88,2,2011,90222,360
1,88,2,2018,33560,900
1,52,2,2014,62214,500
1,88,2,2013,67880,390
1,88,2,2014,85269,450
1,47,2,2012,83440,740
1,52,2,2012,51988,590
1,52,2,2019,3997,850
1,88,2,2015,72960,499
1,88,2,2016,5907,860
1,52,3,2018,42462,980
1,88,2,2019,11569,1030
1,47,2,2017,35521,1080
1,52,2,2016,23676,439
1,88,2,2019,2505,1099
1,47,2,2012,102075,550
1,88,2,2013,74153,520
1,52,2,2015,38691,750
1,81,3,2010,150000,250
1,47,2,2017,44026,1020
1,88,2,2017,35765,730
1,52,2,2016,58903,700
1,88,2,2014,53981,490
1,47,2,2014,35028,910
1,52,4,2015,38397,680
1,47,2,2015,73000,820
1,47,2,2014,79644,599
1,47,2,2012,117714,730
1,52,2,2011,105312,350
1,47,2,2019,2452,1450
1,52,2,2011,90661,530
1,52,2,2017,16862,957
1,88,2,2017,87245,570
1,52,2,2009,116956,260
1,88,3,2014,71380,460
1,88,2,2013,63847,450
1,52,2,2011,150000,450
1,88,2,2016,32000,690
1,52,2,2015,26495,750
1,47,2,2013,60307,899
1,52,2,2008,103911,240
1,88,2,2011,90712,390
1,52,2,2016,28484,740
1,88,2,2018,34471,750
1,52,2,2010,45017,370
1,88,2,2011,44275,399
1,47,2,2019,16590,999
1,47,2,2018,10516,1438
1,52,4,2016,89364,610
1,52,2,2013,118037,460
1,52,2,2018,35232,900
1,47,2,2012,79140,750
1,52,2,2008,148412,120
1,88,2,2015,54110,400
1,52,2,2004,150000,150
1,52,2,2012,71700,560
1,88,2,2012,80000,249
1,47,2,2012,70000,599
1,52,2,2017,15232,820
1,88,2,2019,10972,1050
1,88,2,2014,110632,350
1,52,2,2012,95103,470
1,47,2,2017,23986,1150
1,52,2,2009,107969,260
1,52,2,2017,12632,890
1,52,2,2009,83544,270
1,52,2,2017,20251,890
1,88,2,2012,119000,339
1,52,2,2019,8000,930
1,52,2,2005,100000,150
1,47,2,2012,57000,699
1,47,2,2018,47000,1050
1,52,4,2016,84041,440
1,88,2,2019,21598,830
1,52,2,2009,83738,330
1,47,2,2014,35028,910
1,88,2,2019,3631,930
1,88,2,2015,43000,680
1,52,2,2017,31590,1180
1,52,2,2012,83876,399
1,47,2,2012,79140,750
1,52,2,2008,148412,120
1,88,2,2015,54110,400
1,52,2,2004,150000,150
1,52,2,2012,71700,560
1,88,2,2012,80000,249
1,47,2,2012,70000,599
1,52,2,2017,15232,820
1,88,2,2019,10972,1050
1,88,2,2014,110632,350
1,52,2,2012,95103,470
1,47,2,2017,23986,1150
1,52,2,2009,107969,260
1,52,2,2017,12632,890
1,52,2,2009,83544,270
1,52,2,2017,20251,890
1,88,2,2012,119000,339
1,52,2,2019,8000,930
1,52,2,2005,100000,150
1,47,2,2012,57000,699
1,47,2,2018,47000,1050
1,52,4,2016,84041,440
1,88,2,2019,21598,830
1,52,2,2009,83738,330
1,47,2,2014,35028,910
1,88,2,2019,3631,930
1,88,2,2015,43000,680
1,52,2,2017,31590,1180
1,52,2,2012,83876,399
1,88,2,2011,65214,460
1,52,2,2010,84812,240
1,47,2,2015,47472,850
1,52,4,2013,50829,450
1,52,2,2011,115000,390
1,52,4,2015,38397,680
1,88,2,2013,28124,480
1,47,2,2019,2597,1298
1,52,2,2017,33508,610
1,47,2,2015,99126,750
1,88,2,2017,34386,830
1,88,2,2017,9388,950
1,81,2,2011,70960,269
1,88,2,2013,105912,320
1,52,2,2008,142612,220
1,52,2,2012,53452,480
1,52,2,2010,103128,270
1,47,2,2012,117479,555
1,52,2,2018,5561,1090
1,47,2,2012,113152,689
1,52,2,2013,90368,555
1,52,4,2012,72000,470
1,88,2,2016,98410,599
1,52,2,2015,50815,699
1,52,2,2009,78264,285
1,52,2,2014,26913,590
1,88,2,2014,32000,460
1,52,2,2016,110000,400
1,52,2,2011,50000,320
1,47,4,2012,105000,650
1,88,2,2017,44593,740
1,88,2,2012,82260,300
1,81,2,2010,107167,230
1,81,2,2010,59732,370
1,52,2,2016,26707,550
1,88,3,2014,42236,439
1,52,2,2018,20204,980
1,88,2,2012,55909,470
1,88,2,2018,7617,1030
1,88,2,2012,79234,420
1,47,2,2018,16294,1360
1,88,2,2016,39070,700
1,52,2,2019,21053,1080
1,52,2,2011,94350,560
1,88,2,2011,109162,340
